INDIVIDUAL_ID,GENUS,SPECIES,LOCALITY,COUNTRY,LATITUDE,N_S,LONGITUDE,E_W
10661,Lissotriton,vulgaris,Obedska-Bara,Serbia,44.741,N,20.016,E
10662,Lissotriton,vulgaris,Obedska-Bara,Serbia,44.741,N,20.016,E
10663,Lissotriton,vulgaris,Obedska-Bara,Serbia,44.741,N,20.016,E
10664,Lissotriton,vulgaris,Umka,Serbia,44.681,N,20.32,E
12062,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
6252,Lissotriton,vulgaris,Blahnita,Romania,44.975,N,23.5028,E
6345,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6346,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6347,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6348,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6349,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6350,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6351,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6352,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6354,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6355,Lissotriton,kosswigi,Mollafeneri2,Turkey,40.89307,N,29.5076,E
6447,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
8426,Lissotriton,helveticus,Jublain2,France,48.23409,N,-0.52654,W
6285,Lissotriton,vulgaris,Salicea3,Romania,46.66,N,23.51,E
6007,Lissotriton,vulgaris,Erdohorvati,Hungary,48.27539825,N,21.34690094,E
6003,Lissotriton,vulgaris,Erdohorvati,Hungary,48.27539825,N,21.34690094,E
6000,Lissotriton,vulgaris,Erdohorvati,Hungary,48.27539825,N,21.34690094,E
10497,Lissotriton,vulgaris,Bosansko-Grahovo,Bosnia and Herzegovina,44.179,N,16.363,E
10498,Lissotriton,vulgaris,Bosansko-Grahovo,Bosnia and Herzegovina,44.179,N,16.363,E
10499,Lissotriton,vulgaris,Bosansko-Grahovo,Bosnia and Herzegovina,44.179,N,16.363,E
10500,Lissotriton,vulgaris,Bosansko-Grahovo,Bosnia and Herzegovina,44.179,N,16.363,E
10501,Lissotriton,vulgaris,Bosansko-Grahovo,Bosnia and Herzegovina,44.179,N,16.363,E
10502,Lissotriton,vulgaris,Lički-Osik,Croatia,44.603,N,15.424,E
10503,Lissotriton,vulgaris,Lički-Osik,Croatia,44.603,N,15.424,E
10504,Lissotriton,vulgaris,Lički-Osik,Croatia,44.603,N,15.424,E
10505,Lissotriton,vulgaris,Lički-Osik,Croatia,44.603,N,15.424,E
10506,Lissotriton,vulgaris,Lički-Osik,Croatia,44.603,N,15.424,E
10507,Lissotriton,vulgaris,Brzak,Macedonia,42.065,N,21.676,E
10508,Lissotriton,vulgaris,Brzak,Macedonia,42.065,N,21.676,E
10509,Lissotriton,vulgaris,Zelengora,Bosnia and Herzegovina,43.354,N,18.546,E
10510,Lissotriton,vulgaris,Zelengora,Bosnia and Herzegovina,43.354,N,18.546,E
10512,Lissotriton,vulgaris,Peščenica,Croatia,45.602,N,16.168,E
10513,Lissotriton,vulgaris,Metković,Croatia,43.053,N,17.649,E
10514,Lissotriton,vulgaris,Metković,Croatia,43.053,N,17.649,E
10515,Lissotriton,vulgaris,Metković,Croatia,43.053,N,17.649,E
10516,Lissotriton,vulgaris,Metković,Croatia,43.053,N,17.649,E
10290,Lissotriton,graecus,Cerova-Lokva,Montenegro,42.72741999,N,18.57677,E
10535,Lissotriton,vulgaris,Peteranec,Croatia,46.194,N,16.887,E
10536,Lissotriton,vulgaris,Otok,Croatia,43.683,N,16.74,E
10537,Lissotriton,vulgaris,Igman,Bosnia and Herzegovina,43.74,N,18.25,E
10538,Lissotriton,vulgaris,Vršačke-Planine,Serbia,45.137,N,21.412,E
10539,Lissotriton,vulgaris,Vršačke-Planine,Serbia,45.137,N,21.412,E
10540,Lissotriton,vulgaris,Vršačke-Planine,Serbia,45.137,N,21.412,E
10541,Lissotriton,vulgaris,Vršačke-Planine,Serbia,45.137,N,21.412,E
10542,Lissotriton,vulgaris,Vršačke-Planine,Serbia,45.137,N,21.412,E
10299,Lissotriton,vulgaris,Ceklin-Pijavica,Montenegro,42.36708,N,18.98192,E
10302,Lissotriton,vulgaris,Biogradsko-Jezero,Montenegro,42.89584,N,19.6000044,E
10301,Lissotriton,vulgaris,Biogradsko-Jezero,Montenegro,42.89584,N,19.6000044,E
10303,Lissotriton,vulgaris,Rakoce-Meka-Lokva,Montenegro,42.66811,N,18.74625,E
7832,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7833,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7841,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7842,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
508,Lissotriton,graecus,Seli,Greece,40.56750107,N,22.02219963,E
509,Lissotriton,graecus,Seli,Greece,40.56750107,N,22.02219963,E
510,Lissotriton,graecus,Seli,Greece,40.56750107,N,22.02219963,E
511,Lissotriton,graecus,Seli,Greece,40.56750107,N,22.02219963,E
512,Lissotriton,graecus,Seli,Greece,40.56750107,N,22.02219963,E
513,Lissotriton,graecus,Seli,Greece,40.56750107,N,22.02219963,E
3422,Lissotriton,vulgaris,Xërze,Kosovo,42.3409996,N,20.57299995,E
3423,Lissotriton,vulgaris,Xërze,Kosovo,42.3409996,N,20.57299995,E
3781,Lissotriton,lantzi,Kaluzhskaya,Russia,44.766667,N,38.966667,E
7843,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7844,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7845,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7846,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7847,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7848,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7849,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
7850,Lissotriton,vulgaris,Dursunköy,Turkey,41.20748,N,28.64162,E
5568,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5569,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5570,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5571,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5572,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5573,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5574,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5575,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5576,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5577,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5578,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5579,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
5580,Lissotriton,graecus,Parvomay,Bulgaria,41.40980148,N,23.13750076,E
6430,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6431,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6432,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
10603,Lissotriton,vulgaris,Češko-Selo,Serbia,44.952,N,21.379,E
3427,Lissotriton,graecus,Lera,Macedonia,41.10100174,N,21.16799927,E
6438,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6439,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6440,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6441,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6442,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6443,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6444,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6445,Lissotriton,kosswigi,Kuyumculu,Turkey,41.0574,N,30.7886,E
6159,Lissotriton,schmidtleri,Eskikızılelma,Turkey,40.03435135,N,28.72583961,E
6138,Lissotriton,schmidtleri,Yaliciftlik,Turkey,40.34643936,N,28.7191906,E
11191,Lissotriton,montandoni,Velyka-Uholka07,Ukraine,48.181,N,23.657,E
11693,Lissotriton,vulgaris,Okruhla05,Ukraine,48.103,N,23.67,E
11694,Lissotriton,vulgaris,Okruhla05,Ukraine,48.103,N,23.67,E
11695,Lissotriton,vulgaris,Okruhla05,Ukraine,48.103,N,23.67,E
11246,Lissotriton,vulgaris,Velyka-Uholka11,Ukraine,48.175,N,23.662,E
11247,Lissotriton,vulgaris,Velyka-Uholka11,Ukraine,48.175,N,23.662,E
13943,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14460,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13801,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13802,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13803,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13804,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13805,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13806,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13807,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13808,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13811,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13812,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13813,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13814,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13815,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13816,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13817,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13818,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13819,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13820,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13821,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13822,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13823,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13824,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13825,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13826,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13827,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13828,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13830,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13831,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13832,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13833,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13834,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13835,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13836,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13837,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13838,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13839,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
7117,Lissotriton,montandoni,Huta-Certeze1,Romania,47.9173,N,23.5158,E
10604,Lissotriton,vulgaris,Češko-Selo,Serbia,44.952,N,21.379,E
12070,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13841,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13842,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13843,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13844,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13845,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13846,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13847,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13848,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13849,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13850,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13851,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13852,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13853,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13854,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13855,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13856,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13857,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13858,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13859,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14221,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14236,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14237,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14238,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14239,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14240,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14241,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14242,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14266,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14267,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14268,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14269,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14270,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14271,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14272,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14273,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14274,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14275,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14276,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14277,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14278,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14279,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14280,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14281,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14282,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14285,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14286,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14287,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14288,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14289,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14290,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14291,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14292,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14293,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14294,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14295,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
10606,Lissotriton,vulgaris,Gola-Glava,Serbia,44.393,N,19.823,E
10607,Lissotriton,vulgaris,Gola-Glava,Serbia,44.393,N,19.823,E
10608,Lissotriton,vulgaris,Kumane,Serbia,44.732,N,21.471,E
10609,Lissotriton,vulgaris,Kumane,Serbia,44.732,N,21.471,E
10610,Lissotriton,vulgaris,Ljubovija,Serbia,44.188,N,19.378,E
10611,Lissotriton,vulgaris,Ljubovija,Serbia,44.188,N,19.378,E
10612,Lissotriton,vulgaris,Ljubovija,Serbia,44.188,N,19.378,E
10613,Lissotriton,vulgaris,Bavanište,Serbia,44.821,N,20.886,E
10614,Lissotriton,vulgaris,Bavanište,Serbia,44.821,N,20.886,E
10615,Lissotriton,vulgaris,Negotin,Serbia,44.229,N,22.531,E
10616,Lissotriton,vulgaris,Negotin,Serbia,44.229,N,22.531,E
10617,Lissotriton,vulgaris,Negotin,Serbia,44.229,N,22.531,E
10618,Lissotriton,vulgaris,Negotin,Serbia,44.229,N,22.531,E
10619,Lissotriton,vulgaris,Lešnica,Serbia,44.659,N,19.292,E
10620,Lissotriton,vulgaris,Lešnica,Serbia,44.659,N,19.292,E
10621,Lissotriton,vulgaris,Lešnica,Serbia,44.659,N,19.292,E
10622,Lissotriton,vulgaris,Lešnica,Serbia,44.659,N,19.292,E
10623,Lissotriton,vulgaris,Morović,Serbia,44.975,N,19.194,E
10624,Lissotriton,vulgaris,Morović,Serbia,44.975,N,19.194,E
10625,Lissotriton,vulgaris,Morović,Serbia,44.975,N,19.194,E
10626,Lissotriton,vulgaris,Morović,Serbia,44.975,N,19.194,E
10627,Lissotriton,vulgaris,Morović,Serbia,44.975,N,19.194,E
7953,Lissotriton,kosswigi,Denizli,Turkey,40.89758301,N,29.55547142,E
10391,Lissotriton,graecus,Vojova-Kamenica,Montenegro,42.455,N,19.143,E
10314,Lissotriton,graecus,Milojevići,Montenegro,42.635,N,18.995,E
14296,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14297,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14298,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14299,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14300,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14301,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14302,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14303,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14304,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14305,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14306,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14307,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14308,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14309,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14310,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14311,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14312,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14313,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14314,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
7937,Lissotriton,kosswigi,Denizli,Turkey,40.89758301,N,29.55547142,E
8358,Lissotriton,vulgaris,Sokolac,Bosnia i Hercegovina,43.93555555,N,18.81583333,E
14315,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14316,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14317,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14318,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14319,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14320,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
7885,Lissotriton,kosswigi,Hacılar2,Turkey,41.495,N,32.0886,E
14321,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14322,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14323,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14324,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14325,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14326,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14327,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14328,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14329,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14330,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14331,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14332,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14333,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14334,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14335,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14336,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14338,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14339,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14340,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14341,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14342,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14343,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14344,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14345,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14346,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14347,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14348,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14349,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14351,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14352,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14353,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14354,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14355,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14356,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14357,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14358,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14359,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14360,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14361,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14362,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14363,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14364,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14365,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14366,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14367,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14368,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14369,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14370,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
